Id Localidad,Nombre,Id Provincia,Nombre_Normalizado,ZonaId,Descripcion
2684,CAMPO VALDEZ,13,CAMPO VALDEZ,21,21 - SANTA FE
2685,COLONIA VALDEZ,13,COLONIA VALDEZ,21,21 - SANTA FE
2686,"LA CELIA, PAZ, DEPTO. CONSTITU",13,"LA CELIA, PAZ, DEPTO. CONSTITU",21,21 - SANTA FE
2687,LA OTHILA,13,LA OTHILA,21,21 - SANTA FE
2688,PAZ,13,PAZ,21,21 - SANTA FE
2689,RODOLFO ALCORTA,13,RODOLFO ALCORTA,21,21 - SANTA FE
2690,"ALCORTA, DEPTO. CONSTITUCION",13,"ALCORTA, DEPTO. CONSTITUCION",21,21 - SANTA FE
2691,COLONIA EL BAGUAL,13,COLONIA EL BAGUAL,21,21 - SANTA FE
2692,COLONIA LA ADELA,13,COLONIA LA ADELA,21,21 - SANTA FE
2693,COLONIA LA ELOISA,13,COLONIA LA ELOISA,21,21 - SANTA FE
2694,COLONIA O'FARRELL,13,COLONIA O'FARRELL,21,21 - SANTA FE
2695,ESTANCIA EL MILAGRO,13,ESTANCIA EL MILAGRO,21,21 - SANTA FE
2696,LA PERSEVERANCIA,13,LA PERSEVERANCIA,21,21 - SANTA FE
2697,LOMA VERDE,13,LOMA VERDE,21,21 - SANTA FE
2698,ARMINDA,13,ARMINDA,21,21 - SANTA FE
2699,BENARD,13,BENARD,21,21 - SANTA FE
2700,ERASTO,13,ERASTO,21,21 - SANTA FE
2701,MAIZALES,13,MAIZALES,21,21 - SANTA FE
2702,PINERO,13,PINERO,21,21 - SANTA FE
2703,PUEBLO MUNOZ,13,PUEBLO MUNOZ,21,21 - SANTA FE
2704,PEREZ,13,PEREZ,21,21 - SANTA FE
2705,SAN SEBASTIAN,13,SAN SEBASTIAN,21,21 - SANTA FE
2706,"TALLERES, PARADA FCGM",13,"TALLERES, PARADA FCGM",21,21 - SANTA FE
2707,VILLA AMERICA,13,VILLA AMERICA,21,21 - SANTA FE
2708,"VILLA LYLY TALLERES, GORTON",13,"VILLA LYLY TALLERES, GORTON",21,21 - SANTA FE
2709,CAMPO AROCENA,13,CAMPO AROCENA,21,21 - SANTA FE
2710,CAMPO CALVO,13,CAMPO CALVO,21,21 - SANTA FE
2711,CNEL. ARNOLD,13,CNEL. ARNOLD,21,21 - SANTA FE
2712,COLONIA CLODOMIRA,13,COLONIA CLODOMIRA,21,21 - SANTA FE
2713,COLONIA URQUIZA,13,COLONIA URQUIZA,21,21 - SANTA FE
2714,FUENTES,13,FUENTES,21,21 - SANTA FE
2715,PUJATO,13,PUJATO,21,21 - SANTA FE
2716,VILLA PORUCCI,13,VILLA PORUCCI,21,21 - SANTA FE
2717,ZAVALLA,13,ZAVALLA,21,21 - SANTA FE
2718,22 DE AGOSTO,13,22 DE AGOSTO,21,21 - SANTA FE
2719,BARRIO TALLERES,13,BARRIO TALLERES,21,21 - SANTA FE
2720,CNEL. AGUIRRE,13,CNEL. AGUIRRE,21,21 - SANTA FE
2721,"PUEBLO NUEVO, VILLA GOBERNADOR",13,"PUEBLO NUEVO, VILLA GOBERNADOR",21,21 - SANTA FE
2722,VILLA DIEGO,13,VILLA DIEGO,21,21 - SANTA FE
2723,VILLA GOBERNADOR GALVEZ,13,VILLA GOBERNADOR GALVEZ,21,21 - SANTA FE
2724,VILLA SAN DIEGO,13,VILLA SAN DIEGO,21,21 - SANTA FE
2725,ALVEAR,13,ALVEAR,21,21 - SANTA FE
2726,CAMINO MONTE FLORES,13,CAMINO MONTE FLORES,21,21 - SANTA FE
2727,CRESTA,13,CRESTA,21,21 - SANTA FE
2728,FIGHIERA,13,FIGHIERA,21,21 - SANTA FE
2729,GRAL. LAGOS,13,GRAL. LAGOS,21,21 - SANTA FE
2730,LA LATA,13,LA LATA,21,21 - SANTA FE
2731,PUEBLO ESTHER,13,PUEBLO ESTHER,21,21 - SANTA FE
2732,ARROYO SECO,13,ARROYO SECO,21,21 - SANTA FE
2733,COLONIA FILIBERTI,13,COLONIA FILIBERTI,21,21 - SANTA FE
2734,HARAS LA MARIA ESTHER,13,HARAS LA MARIA ESTHER,21,21 - SANTA FE
2735,POSTA DE SAN MARTIN,13,POSTA DE SAN MARTIN,21,21 - SANTA FE
2736,"AERO CLUB ROSARIO, APEADERO FC",13,"AERO CLUB ROSARIO, APEADERO FC",21,21 - SANTA FE
2737,FUNES,13,FUNES,21,21 - SANTA FE
2738,"GRANADERO B. BARGAS, APEADERO",13,"GRANADERO B. BARGAS, APEADERO",21,21 - SANTA FE
2739,LICEO AERONAUTICO MILITAR,13,LICEO AERONAUTICO MILITAR,21,21 - SANTA FE
2740,"LINKS, PARADA",13,"LINKS, PARADA",21,21 - SANTA FE
2741,ROLDAN,13,ROLDAN,21,21 - SANTA FE
2742,SAN GERONIMO,13,SAN GERONIMO,21,21 - SANTA FE
2743,SAN JERONIMO SUD,13,SAN JERONIMO SUD,21,21 - SANTA FE
2744,CARCARANA,13,CARCARANA,21,21 - SANTA FE
2745,COLONIA EL CARMEN,13,COLONIA EL CARMEN,21,21 - SANTA FE
2746,"SEMINO, DESVIO PARTICULAR FCGM",13,"SEMINO, DESVIO PARTICULAR FCGM",21,21 - SANTA FE
2747,CAMPO MEDINA,13,CAMPO MEDINA,21,21 - SANTA FE
2748,FROILAN PALACIOS,13,FROILAN PALACIOS,21,21 - SANTA FE
2749,IBARLUCEA,13,IBARLUCEA,21,21 - SANTA FE
2750,KILOMETRO 323,13,KILOMETRO 323,21,21 - SANTA FE
2751,LA SALADA,13,LA SALADA,21,21 - SANTA FE
2752,LUCIO V. VAZQUEZ,13,LUCIO V. VAZQUEZ,21,21 - SANTA FE
2753,LUIS PALACIOS,13,LUIS PALACIOS,21,21 - SANTA FE
2754,SALTO GRANDE,13,SALTO GRANDE,21,21 - SANTA FE
2755,"SANTA TERESA, TOTORAS, DEPTO.",13,"SANTA TERESA, TOTORAS, DEPTO.",21,21 - SANTA FE
2756,VICENTE A. ECHEVARRIA,13,VICENTE A. ECHEVARRIA,21,21 - SANTA FE
2757,CAMPO HORQUESCO,13,CAMPO HORQUESCO,21,21 - SANTA FE
2758,COLONIA MEDICI,13,COLONIA MEDICI,21,21 - SANTA FE
2759,LARGUIA,13,LARGUIA,21,21 - SANTA FE
2760,TOTORAS,13,TOTORAS,21,21 - SANTA FE
2761,MARIA JUANA,13,MARIA JUANA,21,21 - SANTA FE
2762,CLASON,13,CLASON,21,21 - SANTA FE
2763,"LOS LEONES, CLASON, DEPTO. IRI",13,"LOS LEONES, CLASON, DEPTO. IRI",21,21 - SANTA FE
2764,SAN GENARO,13,SAN GENARO,21,21 - SANTA FE
2765,SAN GENARO NORTE,13,SAN GENARO NORTE,21,21 - SANTA FE
2766,VILLA BIOTA,13,VILLA BIOTA,21,21 - SANTA FE
2767,CAMPO CASTRO,13,CAMPO CASTRO,21,21 - SANTA FE
2768,CASAS,13,CASAS,21,21 - SANTA FE
2769,CENTENO,13,CENTENO,21,21 - SANTA FE
2770,LAS BANDURRIAS,13,LAS BANDURRIAS,21,21 - SANTA FE
2771,VILLA GUASTALLA,13,VILLA GUASTALLA,21,21 - SANTA FE
2772,BARRIO EL PARAISO,13,BARRIO EL PARAISO,21,21 - SANTA FE
2773,BARRIO SAN FERNANDO,13,BARRIO SAN FERNANDO,21,21 - SANTA FE
2774,ESTACION AERONAUTICA PAGANINI,13,ESTACION AERONAUTICA PAGANINI,21,21 - SANTA FE
2775,GRANADERO BAIGORRIA,13,GRANADERO BAIGORRIA,21,21 - SANTA FE
2776,PAGANINI,13,PAGANINI,21,21 - SANTA FE
2777,BARRIO VILLA EL PRADO,13,BARRIO VILLA EL PRADO,21,21 - SANTA FE
2778,CAPITAN BERMUDEZ,13,CAPITAN BERMUDEZ,21,21 - SANTA FE
2779,JUAN ORTIZ,13,JUAN ORTIZ,21,21 - SANTA FE
2780,"KILOMETRO 319, APEADERO FCGM",13,"KILOMETRO 319, APEADERO FCGM",21,21 - SANTA FE
2781,VILLA CASSINI,13,VILLA CASSINI,21,21 - SANTA FE
2782,ARSENAL DE GUERRA SAN LORENZO,13,ARSENAL DE GUERRA SAN LORENZO,21,21 - SANTA FE
2783,BORGHI,13,BORGHI,21,21 - SANTA FE
2784,FABRICA MILITAR SAN LORENZO,13,FABRICA MILITAR SAN LORENZO,21,21 - SANTA FE
2785,FRAY LUIS BELTRAN,13,FRAY LUIS BELTRAN,21,21 - SANTA FE
2786,"GRANADEROS, PARADA FCGM",13,"GRANADEROS, PARADA FCGM",21,21 - SANTA FE
2787,TENIENTE HIPOLITO BOUCHARD,13,TENIENTE HIPOLITO BOUCHARD,21,21 - SANTA FE
2788,VILLA GARIBALDI,13,VILLA GARIBALDI,21,21 - SANTA FE
2789,VILLA MARGARITA,13,VILLA MARGARITA,21,21 - SANTA FE
2790,BARRIO NUEVA ROMA,13,BARRIO NUEVA ROMA,21,21 - SANTA FE
2791,BARRIO TRIPOLI,13,BARRIO TRIPOLI,21,21 - SANTA FE
2792,CANDELARIA SUD,13,CANDELARIA SUD,21,21 - SANTA FE
2793,CASILDA,13,CASILDA,21,21 - SANTA FE
2794,COLONIA CANDELARIA,13,COLONIA CANDELARIA,21,21 - SANTA FE
2795,COLONIA LA COSTA,13,COLONIA LA COSTA,21,21 - SANTA FE
2796,DESMOCHADO AFUERA,13,DESMOCHADO AFUERA,21,21 - SANTA FE
2797,DEPTO SAN LORENZO,13,DEPTO SAN LORENZO,21,21 - SANTA FE
2798,CAMPO PESOA,13,CAMPO PESOA,21,21 - SANTA FE
2799,CHABAS,13,CHABAS,21,21 - SANTA FE
2800,COLONIA LA MATILDE,13,COLONIA LA MATILDE,21,21 - SANTA FE
2801,COLONIA LA PAMPA,13,COLONIA LA PAMPA,21,21 - SANTA FE
2802,COLONIA LERIDA,13,COLONIA LERIDA,21,21 - SANTA FE
2803,COLONIA LOS ANDES,13,COLONIA LOS ANDES,21,21 - SANTA FE
2804,COLONIA LOS PRADOS,13,COLONIA LOS PRADOS,21,21 - SANTA FE
2805,LA MERCED,13,LA MERCED,21,21 - SANTA FE
2806,SANFORD,13,SANFORD,21,21 - SANTA FE
2807,VILLADA,13,VILLADA,21,21 - SANTA FE
2808,BARLETT,13,BARLETT,21,21 - SANTA FE
2809,VILLA MUGUETA,13,VILLA MUGUETA,21,21 - SANTA FE
2810,BIGAND,13,BIGAND,21,21 - SANTA FE
2811,BOMBAL,13,BOMBAL,21,21 - SANTA FE
2812,LOS MOLINOS,13,LOS MOLINOS,21,21 - SANTA FE
2813,AREQUITO,13,AREQUITO,21,21 - SANTA FE
2814,LA VIUDA,13,LA VIUDA,21,21 - SANTA FE
2815,LOS NOGALES,13,LOS NOGALES,21,21 - SANTA FE
2816,CAMPO CRENNA,13,CAMPO CRENNA,21,21 - SANTA FE
2817,COLONIA TOSCANA 1ª,13,COLONIA TOSCANA 1a,21,21 - SANTA FE
2818,COLONIA TOSCANA 2ª,13,COLONIA TOSCANA 2a,21,21 - SANTA FE
2819,SAN JOSE DE LA ESQUINA,13,SAN JOSE DE LA ESQUINA,21,21 - SANTA FE
2820,ARTEAGA,13,ARTEAGA,21,21 - SANTA FE
2821,COLONIA LAGO DI COMO,13,COLONIA LAGO DI COMO,21,21 - SANTA FE
2822,BARRIO BOUCHARD,13,BARRIO BOUCHARD,21,21 - SANTA FE
2823,BARRIO EL PINO,13,BARRIO EL PINO,21,21 - SANTA FE
2824,LAS QUINTAS,13,LAS QUINTAS,21,21 - SANTA FE
2825,PINO DE SAN LORENZO,13,PINO DE SAN LORENZO,21,21 - SANTA FE
2826,PUERTO SAN LORENZO,13,PUERTO SAN LORENZO,21,21 - SANTA FE
2827,SAN LORENZO,13,SAN LORENZO,21,21 - SANTA FE
2828,RICARDONE,13,RICARDONE,21,21 - SANTA FE
2829,BARRIO BELLA VISTA,13,BARRIO BELLA VISTA,21,21 - SANTA FE
2830,CERANA,13,CERANA,21,21 - SANTA FE
2831,"CULLEN, APEADERO FCGM",13,"CULLEN, APEADERO FCGM",21,21 - SANTA FE
2832,"EL TRANSITO, EMBARCADERO FCGM",13,"EL TRANSITO, EMBARCADERO FCGM",21,21 - SANTA FE
2833,PUEBLO KIRSTON,13,PUEBLO KIRSTON,21,21 - SANTA FE
2834,PUERTO GRAL. SAN MARTIN,13,PUERTO GRAL. SAN MARTIN,21,21 - SANTA FE
2835,JESUS MARIA,13,JESUS MARIA,21,21 - SANTA FE
2836,TIMBUES,13,TIMBUES,21,21 - SANTA FE
2837,CAMPO PALETTA,13,CAMPO PALETTA,21,21 - SANTA FE
2838,OLIVEROS,13,OLIVEROS,21,21 - SANTA FE
2839,RINCON DE GRONDONA,13,RINCON DE GRONDONA,21,21 - SANTA FE
2840,GABOTO,13,GABOTO,21,21 - SANTA FE
2841,MACIEL,13,MACIEL,21,21 - SANTA FE
2842,PUERTO GABOTO,13,PUERTO GABOTO,21,21 - SANTA FE
2843,CAMPO GALLOSO,13,CAMPO GALLOSO,21,21 - SANTA FE
2844,MONJE,13,MONJE,21,21 - SANTA FE
2845,ALDAO,13,ALDAO,21,21 - SANTA FE
2846,ANDINO,13,ANDINO,21,21 - SANTA FE
2847,CAMPO RAFFO,13,CAMPO RAFFO,21,21 - SANTA FE
2848,COLONIA 3 MARIAS,13,COLONIA 3 MARIAS,21,21 - SANTA FE
2849,SERODINO,13,SERODINO,21,21 - SANTA FE
2850,CARRIZALES,13,CARRIZALES,21,21 - SANTA FE
2851,CLARKE,13,CLARKE,21,21 - SANTA FE
2852,CAMPO MANSILLA,13,CAMPO MANSILLA,21,21 - SANTA FE
2853,DIAZ,13,DIAZ,21,21 - SANTA FE
2854,CAMPO GARCIA,13,CAMPO GARCIA,21,21 - SANTA FE
2855,CAMPO MOURE,13,CAMPO MOURE,21,21 - SANTA FE
2856,CARCEL MODELO CORONDA,13,CARCEL MODELO CORONDA,21,21 - SANTA FE
2857,COLONIA CORONDINA,13,COLONIA CORONDINA,21,21 - SANTA FE
2858,CORONDA,13,CORONDA,21,21 - SANTA FE
2859,"LARRECHEA, DEPTO. SAN JERONIMO",13,"LARRECHEA, DEPTO. SAN JERONIMO",21,21 - SANTA FE
2860,ARIJON,13,ARIJON,21,21 - SANTA FE
2861,AROCENA,13,AROCENA,21,21 - SANTA FE
2862,BARRIO CAIMA,13,BARRIO CAIMA,21,21 - SANTA FE
2863,DESVIO ARIJON,13,DESVIO ARIJON,21,21 - SANTA FE
2864,PUENTE COLASTINE,13,PUENTE COLASTINE,21,21 - SANTA FE
2865,SAN FABIAN,13,SAN FABIAN,21,21 - SANTA FE
2866,ARROCERA BARRANCAS,13,ARROCERA BARRANCAS,21,21 - SANTA FE
2867,BARRANCAS,13,BARRANCAS,21,21 - SANTA FE
2868,PUERTO ARAGON,13,PUERTO ARAGON,21,21 - SANTA FE
2869,BERNARDO DE IRIGOYEN,13,BERNARDO DE IRIGOYEN,21,21 - SANTA FE
2870,CAMPO BRARDA,13,CAMPO BRARDA,21,21 - SANTA FE
2871,CAMPO CARIGNANO,13,CAMPO CARIGNANO,21,21 - SANTA FE
2872,CAMPO GENERO,13,CAMPO GENERO,21,21 - SANTA FE
2873,CASALEGNO,13,CASALEGNO,21,21 - SANTA FE
2874,ESTACION BERNARDO DE IRIGOYEN,13,ESTACION BERNARDO DE IRIGOYEN,21,21 - SANTA FE
2875,IRIGOYEN,13,IRIGOYEN,21,21 - SANTA FE
2876,PUEBLO IRIGOYEN,13,PUEBLO IRIGOYEN,21,21 - SANTA FE
2877,COLONIA PIAGGIO,13,COLONIA PIAGGIO,21,21 - SANTA FE
2878,GALVEZ,13,GALVEZ,21,21 - SANTA FE
2879,CAMPO GIMENEZ,13,CAMPO GIMENEZ,21,21 - SANTA FE
2880,GESSLER,13,GESSLER,21,21 - SANTA FE
2881,LOMA ALTA,13,LOMA ALTA,21,21 - SANTA FE
2882,ORONO,13,ORONO,21,21 - SANTA FE
2883,SAN EUGENIO,13,SAN EUGENIO,21,21 - SANTA FE
2884,CAMPO RODRIGUEZ,13,CAMPO RODRIGUEZ,21,21 - SANTA FE
2885,LOPEZ,13,LOPEZ,21,21 - SANTA FE
2886,RIGBY,13,RIGBY,21,21 - SANTA FE
2887,SAN MARTIN DE TOURS,13,SAN MARTIN DE TOURS,21,21 - SANTA FE
2888,COLONIA BELGRANO,13,COLONIA BELGRANO,21,21 - SANTA FE
2889,GRANADERO BASILIO BUSTOS,13,GRANADERO BASILIO BUSTOS,21,21 - SANTA FE
2890,WILDERMUTH,13,WILDERMUTH,21,21 - SANTA FE
2891,CAMPO QUINONES,13,CAMPO QUINONES,21,21 - SANTA FE
2892,SANTA CLARA,13,SANTA CLARA,21,21 - SANTA FE
2893,SANTA CLARA DE BUENA VISTA,13,SANTA CLARA DE BUENA VISTA,21,21 - SANTA FE
2894,BARRIO PUZZI,13,BARRIO PUZZI,21,21 - SANTA FE
2895,BARRIO VILLA ROSA,13,BARRIO VILLA ROSA,21,21 - SANTA FE
2896,COLONIA BELLA ITALIA,13,COLONIA BELLA ITALIA,21,21 - SANTA FE
2897,RAFAELA,13,RAFAELA,21,21 - SANTA FE
2898,BELLA ITALIA,13,BELLA ITALIA,21,21 - SANTA FE
2899,CAPILLA SAN JOSE,13,CAPILLA SAN JOSE,21,21 - SANTA FE
2900,CNEL. FRAGA,13,CNEL. FRAGA,21,21 - SANTA FE
2901,COLONIA CASTELLANOS,13,COLONIA CASTELLANOS,21,21 - SANTA FE
2902,COLONIA FIDELA,13,COLONIA FIDELA,21,21 - SANTA FE
2903,COLONIA SAN ANTONIO,13,COLONIA SAN ANTONIO,21,21 - SANTA FE
2904,EGUSQUIZA,13,EGUSQUIZA,21,21 - SANTA FE
2905,PRESIDENCIA ROCA,13,PRESIDENCIA ROCA,21,21 - SANTA FE
2906,PUEBLO MARINI,13,PUEBLO MARINI,21,21 - SANTA FE
2907,PUEBLO RAMONA,13,PUEBLO RAMONA,21,21 - SANTA FE
2908,PUEBLO SAN ANTONIO,13,PUEBLO SAN ANTONIO,21,21 - SANTA FE
2909,SAGUIER,13,SAGUIER,21,21 - SANTA FE
2910,SUSANA,13,SUSANA,21,21 - SANTA FE
2911,VILA,13,VILA,21,21 - SANTA FE
2912,VILLA SAN JOSE,13,VILLA SAN JOSE,21,21 - SANTA FE
2913,"ZANETTI, DEVOTO",13,"ZANETTI, DEVOTO",21,21 - SANTA FE
2914,ANGELICA,13,ANGELICA,21,21 - SANTA FE
2915,ANGELICA VIEJA,13,ANGELICA VIEJA,21,21 - SANTA FE
2916,KILOMETRO 85,13,KILOMETRO 85,21,21 - SANTA FE
2917,LEHMANN,13,LEHMANN,21,21 - SANTA FE
2918,ATALIVA,13,ATALIVA,21,21 - SANTA FE
2919,CAMPO DARDATTI,13,CAMPO DARDATTI,21,21 - SANTA FE
2920,GALISTEO,13,GALISTEO,21,21 - SANTA FE
2921,COLONIA MARGARITA,13,COLONIA MARGARITA,21,21 - SANTA FE
2922,HUMBERTO 1º,13,HUMBERTO 1o,21,21 - SANTA FE
2923,NUEVA ROMA,13,NUEVA ROMA,21,21 - SANTA FE
2924,REINA MARGARITA,13,REINA MARGARITA,21,21 - SANTA FE
2925,SAN MIGUEL,13,SAN MIGUEL,21,21 - SANTA FE
2926,ADOLFO ALSINA,13,ADOLFO ALSINA,21,21 - SANTA FE
2927,CAPIVARA,13,CAPIVARA,21,21 - SANTA FE
2928,COLONIA MAUA,13,COLONIA MAUA,21,21 - SANTA FE
2929,CONSTANZA,13,CONSTANZA,21,21 - SANTA FE
2930,ITUZAINGO,13,ITUZAINGO,21,21 - SANTA FE
2931,VIRGINIA,13,VIRGINIA,21,21 - SANTA FE
2932,24 CASAS,13,24 CASAS,21,21 - SANTA FE
2933,4 CASAS,13,4 CASAS,21,21 - SANTA FE
2934,6 CASAS,13,6 CASAS,21,21 - SANTA FE
2935,COLONIA BERLIN,13,COLONIA BERLIN,21,21 - SANTA FE
2936,COLONIA ORTIZ,13,COLONIA ORTIZ,21,21 - SANTA FE
2937,DOCE CASAS,13,DOCE CASAS,21,21 - SANTA FE
2938,MOISES VILLE,13,MOISES VILLE,21,21 - SANTA FE
2939,MUTCHNIK,13,MUTCHNIK,21,21 - SANTA FE
2940,WAVELBERG,13,WAVELBERG,21,21 - SANTA FE
2941,ESTACION SAGUIER,13,ESTACION SAGUIER,21,21 - SANTA FE
2942,CASABLANCA,13,CASABLANCA,21,21 - SANTA FE
2943,COLONIA ALDAO,13,COLONIA ALDAO,21,21 - SANTA FE
2944,COLONIA BICHA,13,COLONIA BICHA,21,21 - SANTA FE
2945,COLONIA BIGAND,13,COLONIA BIGAND,21,21 - SANTA FE
2946,EUSEBIA,13,EUSEBIA,21,21 - SANTA FE
2947,HUGENTOBLER,13,HUGENTOBLER,21,21 - SANTA FE
2948,RINCON DE TACURALES,13,RINCON DE TACURALES,21,21 - SANTA FE
2949,AURELIA,13,AURELIA,21,21 - SANTA FE
2950,AURELIA NORTE,13,AURELIA NORTE,21,21 - SANTA FE
2951,AURELIA SUD,13,AURELIA SUD,21,21 - SANTA FE
2952,CABANA EL CISNE,13,CABANA EL CISNE,21,21 - SANTA FE
2953,RAQUEL,13,RAQUEL,21,21 - SANTA FE
2954,SUNCHALES,13,SUNCHALES,21,21 - SANTA FE
2955,COLONIA TACURALES,13,COLONIA TACURALES,21,21 - SANTA FE
2956,TACURAL,13,TACURAL,21,21 - SANTA FE
2957,BEALISTOCK,13,BEALISTOCK,21,21 - SANTA FE
2958,COLONIA BOSSI,13,COLONIA BOSSI,21,21 - SANTA FE
2959,LAS PALMERAS,13,LAS PALMERAS,21,21 - SANTA FE
2960,NUEVA LEHMANN,13,NUEVA LEHMANN,21,21 - SANTA FE
2961,PALACIOS,13,PALACIOS,21,21 - SANTA FE
2962,ZADOCKHAN,13,ZADOCKHAN,21,21 - SANTA FE
2963,CERES,13,CERES,21,21 - SANTA FE
2964,COLONIA MONTEFIORE,13,COLONIA MONTEFIORE,21,21 - SANTA FE
2965,LA ELSA,13,LA ELSA,21,21 - SANTA FE
2966,LA MARINA,13,LA MARINA,21,21 - SANTA FE
2967,CAMPO EL MATACO,13,CAMPO EL MATACO,21,21 - SANTA FE
2968,CURUPAITY,13,CURUPAITY,21,21 - SANTA FE
2969,LA RUBIA,13,LA RUBIA,21,21 - SANTA FE
2970,MONIGOTES,13,MONIGOTES,21,21 - SANTA FE
2971,ARRUFO,13,ARRUFO,21,21 - SANTA FE
2972,CAMPO BOTTO,13,CAMPO BOTTO,21,21 - SANTA FE
2973,COLONIA ANA,13,COLONIA ANA,21,21 - SANTA FE
2974,VILLA TRINIDAD,13,VILLA TRINIDAD,21,21 - SANTA FE
2975,COLONIA MACKINLAY,13,COLONIA MACKINLAY,21,21 - SANTA FE
2976,COLONIA MALHMAN SUD,13,COLONIA MALHMAN SUD,21,21 - SANTA FE
2977,COLONIA ROSA,13,COLONIA ROSA,21,21 - SANTA FE
2978,"SAN GUILLERMO, DEPTO. SAN CRIS",13,"SAN GUILLERMO, DEPTO. SAN CRIS",21,21 - SANTA FE
2979,COLONIA RIPAMONTI,13,COLONIA RIPAMONTI,21,21 - SANTA FE
2980,MONTE OBSCURIDAD,13,MONTE OBSCURIDAD,21,21 - SANTA FE
2981,RIPAMONTI,13,RIPAMONTI,21,21 - SANTA FE
2982,SUARDI,13,SUARDI,21,21 - SANTA FE
2983,AMBROSETTI,13,AMBROSETTI,21,21 - SANTA FE
2984,HERSILIA,13,HERSILIA,21,21 - SANTA FE
2985,BARRIO SAN LUIS,13,BARRIO SAN LUIS,21,21 - SANTA FE
2986,VILLANI,13,VILLANI,21,21 - SANTA FE
2987,COLONIA CASTELAR,13,COLONIA CASTELAR,21,21 - SANTA FE
2988,ESMERALDITA,13,ESMERALDITA,21,21 - SANTA FE
2989,SAN JOSE FRONTERA,13,SAN JOSE FRONTERA,21,21 - SANTA FE
2990,BAUER Y SIGEL,13,BAUER Y SIGEL,21,21 - SANTA FE
2991,CAMPO TORNQUISTON,13,CAMPO TORNQUISTON,21,21 - SANTA FE
2992,COLONIA JOSEFINA,13,COLONIA JOSEFINA,21,21 - SANTA FE
2993,ESTACION JOSEFINA,13,ESTACION JOSEFINA,21,21 - SANTA FE
2994,JOSE MANUEL ESTRADA,13,JOSE MANUEL ESTRADA,21,21 - SANTA FE
2995,COLONIA CELLO,13,COLONIA CELLO,21,21 - SANTA FE
2996,SANTA CLARA DE SAGUIER,13,SANTA CLARA DE SAGUIER,21,21 - SANTA FE
2997,CAMPO CLUCELLAS,13,CAMPO CLUCELLAS,21,21 - SANTA FE
2998,CAMPO ROMERO,13,CAMPO ROMERO,21,21 - SANTA FE
2999,CAMPO ZURBRIGGEN,13,CAMPO ZURBRIGGEN,21,21 - SANTA FE
3000,CLUCELLAS,13,CLUCELLAS,21,21 - SANTA FE
3001,ESTACION CLUCELLAS,13,ESTACION CLUCELLAS,21,21 - SANTA FE
3002,EUSTOLIA,13,EUSTOLIA,21,21 - SANTA FE
3003,"KILOMETRO 113, FCGB",13,"KILOMETRO 113, FCGB",21,21 - SANTA FE
3004,"LA FLORIDA, CLUCELLAS, DEPTO.",13,"LA FLORIDA, CLUCELLAS, DEPTO.",21,21 - SANTA FE
3005,ESTRADA,13,ESTRADA,21,21 - SANTA FE
3006,ZENON PEREYRA,13,ZENON PEREYRA,21,21 - SANTA FE
3007,FRONTERA,13,FRONTERA,21,21 - SANTA FE
3008,KILOMETRO 501,13,KILOMETRO 501,21,21 - SANTA FE
3009,BARRIO ORTIZ,13,BARRIO ORTIZ,21,21 - SANTA FE
3010,CAMPO FAGGIANO,13,CAMPO FAGGIANO,21,21 - SANTA FE
3011,SASTRE,13,SASTRE,21,21 - SANTA FE
3012,CRISPI,13,CRISPI,21,21 - SANTA FE
3013,GARIBALDI,13,GARIBALDI,21,21 - SANTA FE
3014,CRISTOLIA,13,CRISTOLIA,21,21 - SANTA FE
3015,DESVIO BOERO,13,DESVIO BOERO,21,21 - SANTA FE
3016,ESTACION MARIA JUANA,13,ESTACION MARIA JUANA,21,21 - SANTA FE
3017,MANGORE,13,MANGORE,21,21 - SANTA FE
3018,LOS SEMBRADOS,13,LOS SEMBRADOS,21,21 - SANTA FE
3019,"SAN VICENTE, DEPTO. CASTELLANO",13,"SAN VICENTE, DEPTO. CASTELLANO",21,21 - SANTA FE
3020,AVENA,13,AVENA,21,21 - SANTA FE
3021,SAN MARTIN DE LAS ESCOBAS,13,SAN MARTIN DE LAS ESCOBAS,21,21 - SANTA FE
3022,COLONIA LA YERBA,13,COLONIA LA YERBA,21,21 - SANTA FE
3023,COLONIA SANTA ANITA,13,COLONIA SANTA ANITA,21,21 - SANTA FE
3024,LAS PETACAS,13,LAS PETACAS,21,21 - SANTA FE
3025,SAN JORGE,13,SAN JORGE,21,21 - SANTA FE
3026,CARLOS PELLEGRINI,13,CARLOS PELLEGRINI,21,21 - SANTA FE
3027,CANADA ROSQUIN,13,CANADA ROSQUIN,21,21 - SANTA FE
3028,"KILOMETRO 443, EMBARCADERO FCG",13,"KILOMETRO 443, EMBARCADERO FCG",21,21 - SANTA FE
3029,ESMERALDA,13,ESMERALDA,21,21 - SANTA FE
3030,KILOMETRO 465,13,KILOMETRO 465,21,21 - SANTA FE
3031,KILOMETRO 483,13,KILOMETRO 483,21,21 - SANTA FE
3032,TRAILL,13,TRAILL,21,21 - SANTA FE
3033,CANADA DE GOMEZ,13,CANADA DE GOMEZ,21,21 - SANTA FE
3034,BERRETTA,13,BERRETTA,21,21 - SANTA FE
3035,BUSTINZA,13,BUSTINZA,21,21 - SANTA FE
3036,GRANJA SAN MANUEL,13,GRANJA SAN MANUEL,21,21 - SANTA FE
